,timestamp,open,high,low,close,volume
20271,2/26/2025 07:30,89023.15,89023.15,88399.43,88720.02,551.62585
20272,2/26/2025 08:00,88720.01,88807.8,88138,88419.98,715.23051
20273,2/26/2025 08:30,88419.98,88573.34,88301.88,88484.54,350.14306
20274,2/26/2025 09:00,88484.54,89057.54,88464,88851.92,554.3185
20275,2/26/2025 09:30,88851.91,89289.67,88842.77,89115.98,688.46733
20276,2/26/2025 10:00,89115.99,89115.99,88882.35,89054.01,477.476
20277,2/26/2025 10:30,89054,89314.45,88991.71,89262.66,418.64805
20278,2/26/2025 11:00,89262.67,89270,88905.7,88947.27,482.21946
20279,2/26/2025 11:30,88947.27,88960.37,88534.55,88616.8,488.90296
20280,2/26/2025 12:00,88616.8,88674,88180.01,88333.38,686.82661
20281,2/26/2025 12:30,88333.37,88431,87616.24,87938.81,808.17405
20282,2/26/2025 13:00,87938.81,88090.9,87518.47,87828,974.45572
20283,2/26/2025 13:30,87827.99,87898.02,87031.73,87191.99,651.68331
20284,2/26/2025 14:00,87191.99,87199.99,85418.72,85897.4,3375.68357
20285,2/26/2025 14:30,85897.16,87741.33,85644,87621.22,3162.95428
20286,2/26/2025 15:00,87621.21,88530,87455.62,87684.33,2324.04978
20287,2/26/2025 15:30,87684.33,88193.84,87422,87567.53,1242.6554
20288,2/26/2025 16:00,87567.53,87806.62,86280.82,86860,1833.65608
20289,2/26/2025 16:30,86860,87368,86693.41,86805.99,1161.45107
20290,2/26/2025 17:00,86806,87303.47,86641.69,87009.82,913.23469
20291,2/26/2025 17:30,87009.82,87124,85687.81,86051.33,1392.89296
20292,2/26/2025 18:00,86051.33,86498,85152.71,85152.72,1561.68805
20293,2/26/2025 18:30,85152.72,85609.52,83418,84258.94,5441.4623
20294,2/26/2025 19:00,84258.25,85084.64,83853,84320.75,2934.24054
20295,2/26/2025 19:30,84320.75,84667.99,83745.88,83856.99,2397.0382
20296,2/26/2025 20:00,83856.98,84287.22,82256.01,83520.86,4327.38636
20297,2/26/2025 20:30,83520.85,84620,83182.08,84385.89,2017.52217
20298,2/26/2025 21:00,84384.34,85131.82,83927.85,84452.84,2706.79299
20299,2/26/2025 21:30,84452.83,84655.39,83464,84610.86,1627.92239
20300,2/26/2025 22:00,84611.99,85400,84407.54,84410.02,1676.61061
20301,2/26/2025 22:30,84410.01,84996.6,84119.97,84433.51,945.7113
20302,2/26/2025 23:00,84433.5,84782.25,83924.53,84188.38,631.03441
20303,2/26/2025 23:30,84188.39,84296.79,83918.38,84250.09,574.16348
20304,2/27/2025 00:00,84250.09,84677.99,84125.31,84403.36,1306.33517
20305,2/27/2025 00:30,84403.36,84808.11,84026.96,84742.39,1172.2065
20306,2/27/2025 01:00,84742.38,85466.55,84324.01,85238.73,966.93249
20307,2/27/2025 01:30,85238.97,85362.75,84750,84763.25,591.93223
20308,2/27/2025 02:00,84763.25,85214.25,84600,84938.75,531.33897
20309,2/27/2025 02:30,84938.76,84940,84199.46,84295.2,1157.87984
20310,2/27/2025 03:00,84295.19,85002.82,84272.91,84744.88,561.251
20311,2/27/2025 03:30,84744.46,85342.5,84714.47,85226.32,617.5221
20312,2/27/2025 04:00,85226.32,85369.39,84694.29,84823.67,839.19368
20313,2/27/2025 04:30,84823.67,85300,84708.81,85161.93,515.70264
20314,2/27/2025 05:00,85161.93,85660.38,85057.67,85320.76,823.83741
20315,2/27/2025 05:30,85320.76,85944.76,85314.32,85883.13,609.84382
20316,2/27/2025 06:00,85883.13,86188,85707.64,86103.75,559.72979
20317,2/27/2025 06:30,86103.74,86737,86038.39,86265.84,805.12245
20318,2/27/2025 07:00,86265.84,86523.91,86106.26,86354,614.25674
20319,2/27/2025 07:30,86354.01,86600,86253.14,86272.01,721.95764
20320,2/27/2025 08:00,86272.01,86447.61,85927.04,85976.53,493.62546
20321,2/27/2025 08:30,85976.71,86168,85900,86078.47,404.65298
20322,2/27/2025 09:00,86078.47,86352.51,85846.87,86169.8,603.09753
20323,2/27/2025 09:30,86169.81,86330,86097.19,86169.81,453.78705
20324,2/27/2025 10:00,86169.81,86490.57,86026.38,86401.67,495.42529
20325,2/27/2025 10:30,86401.67,87073.42,86300.53,87013.46,731.96215
20326,2/27/2025 11:00,87013.47,87078.46,86610.75,86646.22,513.64363
20327,2/27/2025 11:30,86646.21,86792.46,86389.86,86698.6,406.39418
20328,2/27/2025 12:00,86698.6,86795.9,86252.53,86483.43,508.69827
20329,2/27/2025 12:30,86483.43,86687.02,86270.94,86330.59,489.01896
20330,2/27/2025 13:00,86330.59,86527.99,86240.18,86471.85,497.00891
20331,2/27/2025 13:30,86471.86,86769.93,85778.98,86117.57,1463.00216
20332,2/27/2025 14:00,86117.57,86405.67,85584.9,86317.99,1245.3173
20333,2/27/2025 14:30,86318,86411.76,84951.51,84968.65,3255.49974
20334,2/27/2025 15:00,84969.99,85765.68,84640.75,85672.07,3118.87966
20335,2/27/2025 15:30,85672.07,86145.52,85385.29,85500.84,1805.36575
20336,2/27/2025 16:00,85500.84,85691.51,84810,84918.01,977.72229
20337,2/27/2025 16:30,84918.01,85047.35,84355.04,84471.69,1021.08327
20338,2/27/2025 17:00,84471.7,84753.22,84356.26,84743.54,1396.95999
20339,2/27/2025 17:30,84743.54,85039.67,84355.05,84597,702.47719
20340,2/27/2025 18:00,84597,84990.24,84516,84578.76,496.53356
20341,2/27/2025 18:30,84578.76,84965.57,84528.3,84640,430.05581
20342,2/27/2025 19:00,84640,84647.96,84005.5,84026.42,663.00197
20343,2/27/2025 19:30,84026.42,84203.53,83614.75,84113.98,1070.10051
20344,2/27/2025 20:00,84113.98,84164.97,82831.36,82923.01,1733.32641
20345,2/27/2025 20:30,82923.01,83863.01,82716.49,83524.98,1470.9755
20346,2/27/2025 21:00,83522.02,84266.54,83223.74,83943.39,1166.46077
20347,2/27/2025 21:30,83943.4,84433.97,83888.8,84409.18,712.4905
20348,2/27/2025 22:00,84409.18,84415.09,83958.71,84042,538.6127
20349,2/27/2025 22:30,84042.01,84758.63,83881.08,84716.34,455.92475
20350,2/27/2025 23:00,84716.01,84798,84422.02,84592.2,483.04119
20351,2/27/2025 23:30,84592.19,84927.84,84494.31,84708.58,306.26649
20352,2/28/2025 00:00,84708.57,84892.85,84531.54,84547.16,424.87556
20353,2/28/2025 00:30,84547.17,84689.17,84214.43,84258.65,494.6842
20354,2/28/2025 01:00,84258.65,84405.17,83037.74,83177.26,1072.59896
20355,2/28/2025 01:30,83177.27,83242.1,81111,81661.55,6040.55415
20356,2/28/2025 02:00,81661.55,82874,81256,81959.76,2521.49606
20357,2/28/2025 02:30,81959.76,81975.61,79532,80805.5,9415.89353
20358,2/28/2025 03:00,80805.5,81539.25,80651.4,80928.48,2361.30411
20359,2/28/2025 03:30,80928.48,81067.83,80256.05,80452.44,1771.80662
20360,2/28/2025 04:00,80452.89,80699.91,79400,80337.34,3183.0853
20361,2/28/2025 04:30,80337.34,80969.69,79542.02,80410.5,2024.4092
20362,2/28/2025 05:00,80410.49,80547.32,79617.99,79781.92,2084.11473
20363,2/28/2025 05:30,79782,80092.4,79152,79973.79,2178.30592
20364,2/28/2025 06:00,79973.79,80440.44,79222.63,79490.57,2076.80542
20365,2/28/2025 06:30,79490.57,79859.97,79034.97,79344.56,1772.58869
20366,2/28/2025 07:00,79344.56,80275.72,79294.66,79500.01,1473.50824
20367,2/28/2025 07:30,79500.02,79665.28,78820.06,79204.59,3206.05101
20368,2/28/2025 08:00,79204.6,79438.33,78371.64,78862.01,2464.52859
20369,2/28/2025 08:30,78862,79239.72,78258.52,78975.99,2227.27752
20370,2/28/2025 09:00,78975.98,80494.83,78896.22,80419.19,1907.27501
20371,2/28/2025 09:30,80419.19,80729.91,80040,80343.11,1653.15078
20372,2/28/2025 10:00,80343.11,80467.43,79544.71,79953.66,981.43495
20373,2/28/2025 10:30,79953.66,80279.76,79584.9,80011.02,710.65427
20374,2/28/2025 11:00,80011.02,80658.34,79981.13,80616.67,1000.46079
20375,2/28/2025 11:30,80616.68,80854.46,80406.62,80513.38,1009.04126
20376,2/28/2025 12:00,80512.97,80543.27,80180,80204.05,1021.40772
20377,2/28/2025 12:30,80204.06,80829.92,80075.47,80779.61,853.48812
20378,2/28/2025 13:00,80779.62,81405.18,80621.1,80747.93,1498.12608
20379,2/28/2025 13:30,80747.93,81764.94,80716.98,81512.42,2465.36603
20380,2/28/2025 14:00,81512.42,82380.51,81512.41,81864.59,1977.36668
